label,label_num,clean_message
ham,0,one joys lifeis waking daywith thoughts somewheresomeone cares enough tosend warm morning greeting
ham,0,didn get second half message
ham,0,wat time wan meet later
ham,0,thank much selflessness love plenty
ham,0,am film ill call later
ham,0,dare change ring
ham,0,bad girl lady
ham,0,love ya try budget money better babe gary freak if knew
ham,0,part don initiate don understand
ham,0,finished lunch already wake already
ham,0,still game
ham,0,got tallent wasting
ham,0,record one night
ham,0,also sir sent email log usc payment portal send another message explain things back home great weekend
ham,0,gonna let know cos comes bak holiday day coming don get text number
ham,0,jokin only lar depends phone father get lor
ham,0,aight lemme know
ham,0,get ready lt gt inches pleasure
ham,0,raji pls favour pls convey birthday wishes nimya pls today her birthday
ham,0,ok feel like john lennon
ham,0,cos darren say considering mah ask
ham,0,bothering trust answers pls
ham,0,wishing family merry mas happy new year advance
ham,0,one day crab running sea shore waves came cleared footprints crab crab asked frnd clearing beautiful footprints waves replied fox following ur footprints catch thats cleared frndsship never lets dwn gud nyt
ham,0,aight time want come
ham,0,slaaaaave summon time now don wish come own anymore
ham,0,bill thats bad
ham,0,let know changes next hrs even appendix age range however impossible chill let know hrs
ham,0,hello yeah got bath need hair come done yeah
ham,0,weather over
ham,0,ok much though friday cant wait dunno wot hell im gonna another weeks become slob oh wait already done
ham,0,die now toot fringe again
ham,0,lol don know awesome phone click delete right now if want
ham,0,ok
ham,0,awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite
ham,0,please leave topic sorry telling
ham,0,pls send correct name da
ham,0,happened yo date
spam,1,eastenders tv quiz flower dot compare herself violet tulip lily txt now chance win cash wkent
ham,0,webpage available
ham,0,woke yeesh late didn fall asleep til lt gt am
spam,1,now unsubscribed services get tons sexy babes hunks straight phone go http gotbabes co uk subscriptions
ham,0,dear know lt gt th lt gt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team details
ham,0,tomorrow onwards started ah
ham,0,talking bout early morning almost noon
ham,0,fine remember
spam,1,hi babe jordan im home abroad lonely text back if wanna chat xxsp visionsms com text stop stopcost
ham,0,ok many buy
ham,0,sounds good keep posted
spam,1,get brand new mobile phone agent mob plus loads goodies info text mat
ham,0,ok april cant wait
ham,0,boy best get yo ass quick
ham,0,ay wana meet sat wkg sat
ham,0,now wait till bus pick
ham,0,apart one told yesterday
ham,0,ok lor buy wat
ham,0,somebody go andros steal ice
ham,0,don know msg him recently
ham,0,take us shopping mark distract isaiah
ham,0,mum hope having great day hoping text meets well full life great day abiola
ham,0,sense foot penis
ham,0,okay thought expert
ham,0,deep sigh miss am really surprised haven gone net cafe get don miss
ham,0,thinl role like sachin standing others hit
ham,0,great trip india bring light everyone project everyone lucky see smile bye abiola
ham,0,importantly discuss only
ham,0,training process
ham,0,ok lor ned go toa payoh return smth wan send wat
ham,0,da car park
ham,0,wish holding tightly making see important much mean much need life
ham,0,asked anthony dad bf
ham,0,wnevr wana fal luv vth books bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
ham,0,today sunday sunday holiday work
ham,0,am going take bath ill place key window
spam,1,lord rings return king store now reply lotr june chance win lotr soundtrack cds stdtxtrate reply stop end txts
ham,0,dear take care am reaching home love lot
ham,0,staff science nus edu sg phyhcmk teaching pc
ham,0,emigrated something ok maybe bit hopeful
ham,0,olol printed forum post guy exact same prob fixed gpu replacement hopefully dont ignore
ham,0,walked moms right stagwood pass right winterstone left victors hill address lt gt
ham,0,yo jp hungry like mofo
ham,0,creepy crazy
ham,0,ok din get ur msg
ham,0,tessy pls favor pls convey birthday wishes nimya pls dnt forget today her birthday shijas
ham,0,pathaya enketa maraikara pa
ham,0,even if friend priest call him now
ham,0,lousy run already come back half dead hee
ham,0,said bad dat gals know wat doing now
ham,0,remind hrs
ham,0,hoping send message rent due dont enough reserves completely gone loan need hoping her balance lt gt way get till mid march hope pay back
ham,0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
ham,0,hello hun ru way im good dates guy met walkabout far meet soon hows everyone else
ham,0,lol gonna last month cashed left lt gt case collecting week cause announced blog
spam,1,good luck draw takes place th feb good luck removal send stop customer services
ham,0,short cute good person dont try prove gud mrng
ham,0,haven decided eh
ham,0,wat time liao still got
ham,0,yes watching footie worried going blow phil neville
ham,0,wait inside da car park
ham,0,uncle abbey happy new year abiola
ham,0,now am free call pa
ham,0,saying order slippers cos pay returning
ham,0,stop knowing well
ham,0,good evening roger
ham,0,small problem auction punj now asking tiwary
spam,1,free entry weekly comp chance win ipod txt pod get entry std txt rate apply details
ham,0,telling tell one if treat hi hi hi
ham,0,uncles atlanta wish guys great semester
spam,1,st wk free gr tones str wk txt nokia classic nokia tones hit polys nokia poly
ham,0,coming pick
ham,0,thats cool liked photos sexy
ham,0,fuckin believe didnt know thurs pre booked cancelled again needs sacked
ham,0,haha better late ever way swing
ham,0,ok finish
spam,1,lookatme thanks purchase video clip lookatme charged think better send video mmsto
ham,0,barred stores life twat orange dungerees came asked if wanted decking got first punch
ham,0,messages food
ham,0,ok going sleep hope meet her
ham,0,wat makes people dearer de happiness dat feel meet de pain feel miss dem
ham,0,let know details fri find cos tom fri mentionned chinese thanks
ham,0,right now think
ham,0,wat doing now
ham,0,ur lecture over
spam,1,sexy sexy cum text im wet warm ready porn fun msg free recd msgs inc vat cancel text stop
ham,0,customer place call
ham,0,planned going join company jan only don know happen
ham,0,boy love grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love kano
ham,0,haha heard text around
ham,0,get tomorrow send
ham,0,shit babe thasa bit messed yeh shudvetold urgran know neway illspeak moro wen im asleep
ham,0,oh thats late well good night give call tomorrow iam now going go sleep night night
ham,0,cheers tex mecause werebored yeah okden hunny uin wk sat sound likeyour havin gr fun keep updat countinlots loveme xxxxx
ham,0,sorry meeting call later
ham,0,yo howz girls never rang india
ham,0,yeah worse
spam,1,hard live chat min choose girl connect live call now cheap chat uk biggest live service vu bcm wc xx
ham,0,tagged friends seemed count friends
spam,1,heard call rude chat private line cum wan pics gettin shagged text pix end send stop sam xxx
ham,0,ok
ham,0,long time remember today
ham,0,havent shopping now lor juz arrive only
ham,0,thank better work cause feel used otherwise
ham,0,challenge know am
ham,0,much ur hdd casing cost
ham,0,mystery solved opened email sent another batch isn sweetie
ham,0,describe lucky actually awake noon
spam,1,nd time tried contact won prize claim call cs stop sms ppm
ham,0,today sorry day if ever angry if ever misbehaved hurt plz plz slap urself bcoz ur fault basically good
ham,0,cheers card time year already
spam,1,hot live fantasies call now per min ntt ltd po box croydon cr wb
ham,0,people see msgs think iam addicted msging wrong bcoz don know iam addicted sweet friends bslvyl
ham,0,ugh hopefully asus ppl dont randomly reformat
ham,0,haven seen facebook huh lol
ham,0,mah pick tomorrow
ham,0,still otside le come morrow maga
ham,0,still plumbers tape wrench borrow
spam,1,dear voucher holder claim weeks offer pc please go http www tlp co uk reward ts cs apply
ham,0,vl bcum difficult
spam,1,ur going bahamas callfreefone speak live operator claim bahamas cruise cash only opt txt
ham,0,havent still waitin usual come back sch oredi
ham,0,meeting da call
ham,0,watch films
ham,0,cinema plus drink appeal tomo fr thriller director like mac
ham,0,size elephant tablets shove um ur ass
ham,0,many people seems special first sight only remain special till last sight maintain till life ends take cr da
ham,0,parents kidz friends colleagues screaming surprise waiting sofa naked
ham,0,dunno juz askin cos got card got salon called hair sense tot da one cut ur hair
ham,0,good morning pookie pie lol hope didn wake
ham,0,maybe if woke fucking wouldn problem
ham,0,happy birthday dear lots love rakhesh nri
ham,0,howz persons story
spam,1,nd time tried contact won pound prize claim easy call now only per min bt national rate
ham,0,lt gt going get
ham,0,hi neva worry bout da truth coz truth lead ur heart least unique person like deserve sleep tight morning
spam,1,ur awarded city break win summer shopping spree every wk txt store skilgme tscs winawk age perwksub
ham,0,ur paper today morn aft
ham,0,lick every drop ready use mouth well
ham,0,expect whenever text hope goes well tomo
ham,0,great diddy neighbor comes toothpaste every morning
ham,0,av new number wil only use one ta
ham,0,poking man everyday teach canada abi saying hi
ham,0,lor change suntec wat time coming
ham,0,de am seeing online shop asked
ham,0,curious cuz asked
ham,0,nice nice working
ham,0,okay lor wah like def wont let us go haha say terms conditions
ham,0,haha yup hopefully lose kg mon hip hop go orchard weigh again
ham,0,good working now
ham,0,oh yes little under weather kind coccooning home
ham,0,home also
ham,0,phone weirdest auto correct
ham,0,oops phone died didn even know yeah like better
ham,0,havent mus ask if st wat meet lunch den him meet already lor wan go ask da ge st confirm asap
ham,0,said mind if go bedroom minute ok sed sexy mood came minuts latr wid cake wife
ham,0,oh yeah hav great time newquay send postcard look girls im gone know im talkin bout xx
ham,0,got divorce lol
ham,0,ur pin
ham,0,babe got enough money pick bread milk give back get home
ham,0,want snow freezing windy
spam,1,urgent trying contact todays draw shows won prize guaranteed call land line claim valid hrs only
ham,0,come mahal bus stop lt decimal gt
ham,0,don know week going tirunelvai da
ham,0,baby promise treat well bet take good care
ham,0,like hotel dusk game think solve puzzles area thing
spam,1,thanks ringtone order reference number mobile charged tone arrive please call customer services
ham,0,hi love goes day fuck morning woke dropped cell way stairs seems alright phews miss
ham,0,well pain catch
ham,0,sorry da thangam mistake
ham,0,need coz never go
ham,0,rose red red blood blood heart heart send tis ur friends including if like if get back poor relation need support frnd many luvs praying god marry try
ham,0,wife knew time murder exactly
spam,1,six chances win cash pounds txt csh send cost day days tsandcs apply reply hl info
spam,1,ur cash balance currently pounds maximize ur cash now send collect only msg cc po box tcr
ham,0,feel like dick keep sleeping texts facebook messages sup town
ham,0,plm come da way
ham,0,guess wants alone time show watch
ham,0,height recycling read twice people spend time earning money same money spent spending time good morning keep smiling
ham,0,yup comin
ham,0,yes princess toledo
ham,0,aight text back mu swing need somebody get door
ham,0,ron say fri leh said ding tai feng cant make reservations said wait lor
ham,0,good swimsuit allowed
ham,0,am okay soon over best
ham,0,cute thought friendship necessary share every secret ur close frnd watever shared true
ham,0,ok sent da latest version da project
ham,0,good morning dear great amp successful day
ham,0,pls accept one day am begging change number
ham,0,squeeeeeze christmas hug if lik frndshp den hug back if get cute luvd lucky none people hate
ham,0,ok if anybody asks abt tel
ham,0,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches hw choose wife natural disasters happens
ham,0,gonna ring weekend wot
ham,0,also track lighters find
ham,0,sorry help
ham,0,babe need advice
ham,0,leave around four ok
ham,0,come medical college pm forward da
ham,0,good going
ham,0,make lasagna vodka
ham,0,hi kate give ring asap xxx
ham,0,people tour thought doing sofa thing sent curious sugar
ham,0,told going got drunk
ham,0,fucking chickened messaged late woould buzz didn hear word him
spam,1,congratulations thanks good friend won xmas prize claim easy call now only per minute bt national rate
ham,0,always looking excuse city
ham,0,yup still having coffee wif frens fren drove give lift
ham,0,shore takin bus
ham,0,gonna get deus ex
ham,0,send email mind lt gt times per night
spam,1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call
ham,0,tap spile seven pub gas st broad st canal ok
ham,0,ok come pick engin
ham,0,never wanted tell short edge late
ham,0,raviyog peripherals bhayandar east
ham,0,actually guys meet sunoco howard right way
spam,1,new voicemail please call
ham,0,moon come color dreams stars make musical sms give warm peaceful sleep good night
ham,0,finished eating got plate leftovers time
ham,0,thanx lot
ham,0,hurry home big butt hang last caller if food done starving don ask cooked
ham,0,lol right diet everyday cheat anyway meant fatty
ham,0,great day yourself beautiful one
ham,0,happened interview
ham,0,solve case man found murdered lt decimal gt lt gt afternoon his wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went post office children went play neighbour went marriage police arrested murderer immediately reply reason if brilliant
ham,0,badrith only chennai surely pick us competition him
ham,0,tot group mate lucky havent reply wat time need leave
ham,0,hey around got enough half ten owe
ham,0,hey tmr maybe meet yck
ham,0,alrite sam nic checkin ur number
ham,0,making easy pay back lt gt yrs say pay back earlier get
ham,0,worry sure get
ham,0,gas station like block away house drive right since armenia ends swann take howard
spam,1,someone know asked dating service contact cant guess call now revealed pobox ls hb
spam,1,camera awarded sipix digital camera call fromm landline delivery within days
ham,0,tuition hm go one mind
ham,0,smoking people use wylie smokes much justify ruining shit
ham,0,dear good morning feeling dear
ham,0,little meds say take every hours only pain back took another hope don die
ham,0,beautiful tomorrow never comes comes already today hunt beautiful tomorrow don waste wonderful today goodmorning
ham,0,dunno lei decide lor abt leona oops tot ben going msg him
ham,0,hi now moved pub great if cud come
spam,1,todays voda numbers ending selected receive award if hava match please call quoting claim code standard rates app
spam,1,message free welcome new improved sex dogging club unsubscribe service reply stop msgs only
ham,0,honeybee said sweetest world god laughed amp said wait havnt met person reading msg moral even god crack jokes gm gn ge gn
ham,0,ever easier
spam,1,rct thnq adrian text rgds vatian
ham,0,stop calling everyone saying cancer throat hurts talk answering everyones calls if get one call babysitting monday
ham,0,tough
ham,0,im gonnamissu much say il send postcard buttheres aboutas much chance merememberin asthere ofsi breakin his contract luv yaxx
ham,0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name lt gt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra lt gt true don neglet
ham,0,hi darlin finish pick meet text back number luv kate xxx
ham,0,set place heart mind mind easily forgets heart always remember wish happy valentines day
ham,0,surprised still guess right lor
ham,0,okie wan meet bishan cos bishan now driving today
ham,0,oh ho first time use type words
ham,0,hi darlin work get trouble ijust talked mum morning really good time last night im goin soon call if
ham,0,know serving mean doing now
ham,0,huh hyde park mel ah opps got confused anyway if tt best choice den juz take
ham,0,oh gei happend tron maybe ill dl
spam,1,free message activate free text messages replying message word free terms conditions visit www com
ham,0,know girls always safe selfish know got pa thank good night
ham,0,worries hope photo shoot went well spiffing fun workage
ham,0,freezing craving ice fml
ham,0,kay since already
ham,0,eh sorry leh din ur msg sad already lar watching tv now still office
ham,0,yo im right yo work
ham,0,ok darlin supose ok worry much film stuff mate babysit again call xx
ham,0,said mind if go bedroom minute ok sed sexy mood came minuts latr wid cake wife
ham,0,don wake since checked stuff saw true available spaces pls call embassy send mail
ham,0,nope juz work
ham,0,huh fast dat means havent finished painting
ham,0,number live
ham,0,put party days week study lightly think need draw custom checkboxes know hardcore
ham,0,sac score big hundred set batsman
ham,0,send yetty number pls
ham,0,much cost approx per month
ham,0,ok theory test going book think coz thought wanna go jiayin isnt free
spam,1,contacted dating service someone know find call land line pobox tg
ham,0,fine him give call if knows wants questions
ham,0,sorry got late start way
ham,0,go back urself lor
ham,0,am gas station go
ham,0,if bored come home
ham,0,babe love covers face kisses
ham,0,like made him throw smoking friend car one time awesome
ham,0,still checked da
ham,0,go walmart stay
ham,0,haven forgotten couple bucks send tomorrow love ya
ham,0,oh great disturb him talk
ham,0,reverse cheating mathematics
ham,0,welcome caught using broken english again
ham,0,problem baby good time talk called left message
ham,0,sorry call later
ham,0,oh brand
ham,0,sorry cant take call right now happens waxsto wat want come ill get her medical insurance able deliver basic care currently shopping right medical insurance her give til friday morning thats see major person guide right insurance
ham,0,time coming
ham,0,call him say coming today ok tell fool like ok
ham,0,emailed yifeng part oredi get fr him
ham,0,sure understand wine good idea slurp
ham,0,minimum walk miles day
ham,0,ok problem get taxi ing tomorrow tuesday tuesday think going cinema
ham,0,brainless baby doll vehicle sariyag drive madoke barolla
ham,0,don run away frm walk slowly amp kills don care enough stop
spam,1,sorry missed call let talk time
ham,0,please attend phone
ham,0,only hate call didnt accept even single call mine even messaged
ham,0,messages her phone holding now
ham,0,free
ham,0,yo trip got postponed still stocked
ham,0,sorry call later
ham,0,am waiting call sir
ham,0,hey doing reply pa
ham,0,hey elaine today meeting still
ham,0,sorry gone place tomorrow really sorry
ham,0,tiime don let hug don break tears
ham,0,tomorrow am going theatre come wherever call tell come tomorrow
ham,0,now electricity went fml
ham,0,looks like found something smoke great job
ham,0,also andros ice etc etc
ham,0,
ham,0,good afternon love today hope good maybe interviews wake miss babe passionate kiss across sea
ham,0,yup wun believe wat really neva msg sent shuhui
ham,0,hows watch resizing
ham,0,dear umma called now
ham,0,finished missing plenty
spam,1,complimentary star ibiza holiday cash needs urgent collection now landline lose box sk wp ppm
ham,0,well meant opposed drunken night
ham,0,book huh going yoga basic sunday
spam,1,free msg billed mobile number mistake shortcode please call charges refunded call free bt landline
ham,0,ok
ham,0,oops am mum somerset bit far back tomo see soon
ham,0,workin overtime nigpun
ham,0,same kallis dismissial nd test
ham,0,guess got screwd
spam,1,please call immediately urgent message waiting
ham,0,meeting call later
ham,0,cooking dinner
ham,0,ok thanx
ham,0,bull plan go floating ikea without care world live mess another day
ham,0,buy
spam,1,urgent mobile number awarded bonus caller prize call land line valid hrs only
ham,0,heehee funny tho
ham,0,only simple arithmetic percentages
ham,0,yeah wouldn leave hour least sound
spam,1,valued customer am pleased advise following recent review mob awarded bonus prize call
ham,0,thanks honey great day
ham,0,amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear
ham,0,good night dear sleepwell amp take care
ham,0,ask dad pick lar wan stay meh
ham,0,jus chillaxin
ham,0,hey das cool iknow wellda peril studentfinancial crisis spk
ham,0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
spam,1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call
ham,0,whats coming over hill monster hope great day things going fine busy though
ham,0,joy father john john joy father if ans ths hav lt gt iq tis ias question try answer
ham,0,only ill obey yours
ham,0,didnt search online let know
ham,0,need go get
ham,0,pic please send
ham,0,remains bro amongst bros
ham,0,uhhhhrmm isnt having tb test bad youre sick
ham,0,haf enuff space got like mb
spam,1,life never much fun great came made truly special won forget enjoy one gbp sms
spam,1,want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply now
spam,1,valued customer am pleased advise following recent review mob awarded bonus prize call
spam,1,welcome please reply age gender begin
spam,1,freemsg month unlimited free calls activate smartcall txt call subscriptn gbp wk unlimited calls help stop txt stop landlineonly
spam,1,mobile mths update latest orange camera video phones free save free texts weekend calls text yes callback orno opt
spam,1,am new club dont fink met gr please leave msg day wiv ur area reply promised carlie calls minmobsmore lkpobox hp fl
ham,0,true easier her
ham,0,sure since parents working tuesday don really need cover story
ham,0,haha okay today weekend leh
ham,0,hi darlin youphone im athome if youwanna chat
ham,0,don know jack shit anything say ask something helpful if want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
ham,0,always brainy one
ham,0,yeah if get random dude need change info sheets party lt gt never study safe
spam,1,camera awarded sipix digital camera call fromm landline delivery within days
ham,0,christmas occasion celebrated reflection ur values desires affections amp traditions ideal christmas
ham,0,sending greetings joy happiness gr evening
ham,0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal free katexxx
ham,0,if india win level series means record
ham,0,further plan
ham,0,good hear
ham,0,awesome deal gate charles told last night uh yeah
ham,0,time thinkin goin
spam,1,get free mobile video player free movie collect text go free extra films ordered apply yrs only
spam,1,save money wedding lingerie www bridal petticoatdreams co uk choose superb selection national delivery brought weddingfriend
ham,0,board working fine issue overheating also reslove still software inst pending come around clock
ham,0,yes don care cause know
ham,0,wiskey brandy rum gin beer vodka scotch shampain wine kudi yarasu dhina vaazhthukkal
ham,0,mon okie lor haha best cheap gd food la ex oso okie depends whether wana eat western chinese food den prefer
ham,0,sitting ard nothing lor leh busy work
ham,0,lt gt oh send home sale
ham,0,sorry mail
ham,0,ya telling abt tht incident
ham,0,yes outside like hours called whole family wake cause started am
ham,0,ugh got outta class
ham,0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur books masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
ham,0,dont file bag work called tell if find anything room
ham,0,need lar jus testing phone card dunno network gd thk waiting sis finish bathing bathe dun disturb liao cleaning ur room
ham,0,ok right later
ham,0,friendship poem dear dear near hear dont get fear live cheer tear always dear gud ni
ham,0,lunch come quickly open door
spam,1,heard call now am night knickers make beg like last time xx luv nikiyu net
ham,0,am back bit long cos accident divert via wadebridge brilliant weekend thanks speak soon lots love
ham,0,yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
spam,1,bloomberg message center wait apply future http careers bloomberg com
ham,0,am seeking lady street freak sheets
ham,0,phone
ham,0,haha figures well found piece priscilla bowl
ham,0,actually fuck whatever find excuse tampa point january though
spam,1,urgent trying contact todays draw shows won prize guaranteed call land line claim valid hrs only
ham,0,yay finally lol missed cinema trip last week
ham,0,day working day except saturday sunday
ham,0,aathi dear
ham,0,heart empty without love mind empty without wisdom eyes empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
ham,0,think waiting same bus inform get if ever get
ham,0,getting back time soon
ham,0,things quick question
ham,0,night ended another day morning come special way smile like sunny rays leaves worries blue blue bay gud mrng
ham,0,probably come everybody done around lt gt right
ham,0,got new year cos yetunde said wanted surprise didnt see money returned mid january lt gt day return period ended
ham,0,ask around lot terms mids
ham,0,sure check yahoo email sent photos yesterday
ham,0,looking
ham,0,wherre boytoy
spam,1,want new video phone anytime network mins text only five pounds per week call now reply delivery tomorrow
ham,0,hello love goes day wish well fine babe hope find job prospects miss boytoy teasing kiss
ham,0,tell bad character dnt lik try change lt gt add tat new year resolution waiting ur reply frank good morning
ham,0,got rumour going buy apartment chennai
ham,0,yeah probably earlier
ham,0,change windows logoff sound
ham,0,still checked da
ham,0,also came room
ham,0,huh got lesson lei thinkin going sch earlier tot parkin kent vale
ham,0,ok
ham,0,reach office around lt decimal gt amp mobile problem cann get voice call asa free
ham,0,cool text head
spam,1,contacted dating service someone know find call land line pobox tg
spam,1,wan win meet greet westlife currently tour unbreakable untamed unkempt text cost std text
ham,0,happy birthday find ur prince charming soon dun work hard
ham,0,oh grand having bit party doesn mention cover charge probably first come first served
ham,0,said went back bed sleep anything
ham,0,hope arnt pissed id really like see tomorrow love xxxxxxxxxxxxxx
spam,1,dorothy kiefer com bank granite issues strong buy explosive pick members over nasdaq symbol cdgt per
ham,0,says lt gt year old man money last lt gt still waiting check
ham,0,come ur home now
ham,0,free day finish mon thurs
ham,0,food
ham,0,life alle mone eppolum oru pole allalo
ham,0,nite
ham,0,two fundamentals cool life walk like king walk like dont care whoever king gud nyt
ham,0,camera quite good mega pixels optical digital dooms lovely holiday safe hope hav good journey happy new year see couple weeks
ham,0,hi petey noi ok wanted chat coz avent spoken long time hope ur doin alrite good nit js love ya am
ham,0,saw ron burgundy captaining party boat yeah
ham,0,serious money base
ham,0,already one guy loving
ham,0,staff placement training amrita college
ham,0,always chat fact need money raise
ham,0,job profile seems like bpo
ham,0,well give cos said didn one nighters persevered found one cheap apologise advance somewhere sleep isnt
ham,0,think actually talk him call his boss morning went place last year told go get car fixed cheaper kept telling today much hoped come back always regretted getting number etc
ham,0,willing go apps class
ham,0,hanging brother his family
ham,0,reach only telling dont know
ham,0,hey going quit soon xuhui working till end month
ham,0,im sorry bout last nite wasn ur fault spouse pmt sumthin give think shldxxxx
ham,0,try neva mate
ham,0,yeah pretty much best case scenario
ham,0,free today haf pick parents tonite
ham,0,hey babe far spun spk da mo dead da wrld sleeping da sofa day cool nytho tx fonin hon call mwen im bk frmcloud
ham,0,send naughty pix
spam,1,winner guaranteed caller prize final attempt contact claim call now ppmpobox bhamb xe
spam,1,xmas new years eve tickets now sale club day am till pm thurs fri sat night week selling fast
ham,0,tyler getting th leave long get like hour
ham,0,prepare pounded every night
ham,0,actually mobile full msg doing work online need send lt gt sent msg wil explain later
ham,0,sorry call later
ham,0,good evening
ham,0,home please call
ham,0,oic cos sis got lunch today dad went dunno whether eat sch wat
ham,0,mmmmm sooooo good wake words morning love mmmm fuck love lion devouring kiss across sea
ham,0,pleased inform application airtel broadband processed successfully installation happen within days
ham,0,happen dear silent am tensed
ham,0,get unless guys want come time sooner
ham,0,if coughing nothing
ham,0,come lt pass lar
ham,0,person doing sms survey
ham,0,lol ok ill try send warned sprint dead slow prolly get tomorrow
ham,0,thank meet monday
ham,0,th gower mate am man good wales ill back morrow wk msg random
spam,1,rock yr chik get filthy films xxx pics yr phone now rply filth saristar ltd yt per days stop cancel
ham,0,single line big meaning miss anything ur best life don miss ur best life anything gud nyt
ham,0,got like lt gt get later though get whatever feel like
ham,0,dad wanted talk apartment got late start omw now
ham,0,love
ham,0,lol still feeling sick
ham,0,din tell jus now
ham,0,am eyes philosophy
spam,1,next month get upto calls ur standard network charge activate call wire net st terms pobox uz cost min mobcudb
ham,0,ok lor town now lei
ham,0,already sabarish asked go
ham,0,da vijay going talk jaya tv
spam,1,urgent trying contact todays draw shows won prize guaranteed call land line claim po box pm
ham,0,lol know hey someone great inpersonation flea forums love
spam,1,text banneduk see cost textoperator ga xxx
ham,0,still chance if search hard get let try
spam,1,auction round highest bid now next maximum bid bid send bids bid good luck
ham,0,always celebrate ny family
ham,0,know taj mahal symbol love lesser known facts mumtaz shahjahan th wife his wifes shahjahan killed mumtaz husband marry her mumtaz died her lt gt th delivery married mumtaz sister question arises hell love great hari
ham,0,ok come home vl nice meet chat
spam,1,collect valentine weekend paris inc flight hotel prize guaranteed text paris www rtf sphosting com
ham,0,sent de webadres geting salary slip
ham,0,fine sends her greetings
spam,1,customer loyalty offer new nokia mobile only txtauction txt word start get yours now ctxt tc mtmsg
ham,0,dint touch
ham,0,yup leaving right now back soon
spam,1,won believe true incredible txts reply now learn truly amazing things blow mind fwd only txt
ham,0,yeah sure leave min
ham,0,one teach ship cars
ham,0,sign maturity start saying big things actually start understanding small things nice evening bslvyl
ham,0,yeah confirmed staying weekend
ham,0,said dun haf passport smth like dat juz send email account
ham,0,multiply numbers independently count decimal points division push decimal places like showed
ham,0,lovely night wake see message hope smile knowing great morning
ham,0,ard lor
ham,0,right meanwhile project twins comin
ham,0,sent maga money yesterday oh
spam,1,hi ibh customer loyalty offer new nokia mobile only txtauction txt word start get yours now
ham,0,heart empty without love mind empty without wisdom eyes empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
spam,1,am hot horny willing live local text reply hear strt back per msg netcollex ltdhelpdesk reply stop end
ham,0,ride equally uneventful many pesky cyclists around time night
ham,0,if free give otherwise nalla adi entey nattil kittum
ham,0,sent wife text buy tell relax go get wkend
ham,0,am escape theatre now going watch kavalan minutes
ham,0,much cost hire hitman
ham,0,anything lor
ham,0,sorry call later
spam,1,want new nokia colour phone delivered tomorrow free minutes mobile free text free camcorder reply call
ham,0,huh cant go ur house empty handed right
ham,0,good morning princess happy new year
spam,1,congratulations won winner august prize draw call now prize code
ham,0,aight head
ham,0,wat doing now busy wif work
ham,0,know mood today
ham,0,jay told already
ham,0,cps causing outages conserve energy
ham,0,sure checking happening around area
ham,0,hey morning come ask pa
ham,0,jordan got voted last nite
ham,0,means got epi fine now
ham,0,idea
ham,0,pls come quick cant bare
ham,0,joy father john john joy father if ans ths hav lt gt iq tis ias question try answer
ham,0,call unable cal lets meet bhaskar deep
ham,0,meet library
ham,0,roommate also wants dubsack another friend also want plan bringing extra tell know sure
ham,0,depends individual lor hair dresser say pretty parents say look gong kaypoh also dunno wat collecting
ham,0,ok
ham,0,enjoy watching playing football basketball anything outdoors
ham,0,please ask macho his price range want something new used plus only interfued blackberry bold lt gt bb
ham,0,sorry sent blank msg again yup trying serious studying now
ham,0,hey check da listed da
spam,1,alfie moon children need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity
ham,0,meant apology texting get drugs lt gt night
ham,0,means february april getting place stay don hustle back forth audition season since sister moved away harlem
ham,0,goin workout lor muz lose fats
ham,0,damn poor zac doesn stand chance
ham,0,message responce happend
ham,0,want tel one thing mistake message sent
ham,0,yeah right bring tape measure fri
ham,0,still chance if search hard get let try
ham,0,meeting work tel work tomorrow
ham,0,head straight
spam,1,get official england poly ringtone colour flag yer mobile tonights game text tone flag optout txt eng stop box wx
ham,0,thank princess sexy
